No.,CASRN,DTXSID,PREFERRED_NAME,Original_SMILES,Original_InChi,Original_InChiKey,Canonical_QSARr,InChIKey_QSARr,Salt_Solvent,fup,log10_fup,tr_tst,outliers
1328,348-40-3,DTXSID50313051,2-Amino-6-fluorobenzothiazole,C1=CC2=C(C=C1F)SC(=N2)N,"InChI=1S/C7H5FN2S/c8-4-1-2-5-6(3-4)11-7(9)10-5/h1-3H,(H2,9,10)",CJLUXPZQUXVJNF-UHFFFAOYSA-N,NC1=NC2C=CC(F)=CC=2S1,CJLUXPZQUXVJNF-UHFFFAOYSA-N,,0.160000000126762,-0.795880017,1,1
1329,3575-07-3,DTXSID20291832,"2,2'-ethane-1,2-diylbis(1H-benzimidazole)",C1=CC=C2C(=C1)NC(=N2)CCC3=NC4=CC=CC=C4N3,"InChI=1S/C16H14N4/c1-2-6-12-11(5-1)17-15(18-12)9-10-16-19-13-7-3-4-8-14(13)20-16/h1-8H,9-10H2,(H,17,18)(H,19,20)",IXEHZMUOBBZTNR-UHFFFAOYSA-N,C(CC1NC2=CC=CC=C2N=1)C1NC2=CC=CC=C2N=1,IXEHZMUOBBZTNR-UHFFFAOYSA-N,,0.160000000126762,-0.795880017,1,1
1330,66428-89-5,?,,CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O,"InChI=1S/C22H34O7/c1-8-19(5)11-14(25)22(27)20(6)13(24)9-10-18(3,4)16(20)15(26)17(28-12(2)23)21(22,7)29-19/h8,13,15-17,24,26-27H,1,9-11H2,2-7H3",OHCQJHSOBUTRHG-UHFFFAOYSA-N,CC1(C)CCC(O)C2(C)C1C(O)C(OC(C)=O)C1(C)OC(C)(CC(=O)C12O)C=C,OHCQJHSOBUTRHG-UHFFFAOYSA-N,,0.160000000126762,-0.795880017,1,1
1331,CHEMBL576068,?,,CC1=CC(=NN1)NC2=NC(=CN=C2C)N[C@@H](C)C3=NC=C(C=C3)F,"InChI=1S/C16H18FN7/c1-9-6-14(24-23-9)21-16-11(3)18-8-15(22-16)20-10(2)13-5-4-12(17)7-19-13/h4-8,10H,1-3H3,(H3,20,21,22,23,24)/t10-/m0/s1",OGOUUWVUPLCXQA-JTQLQIEISA-N,CC1=CC(NC2=NC(=CN=C2C)NC(C)C2C=CC(F)=CN=2)=NN1,OGOUUWVUPLCXQA-UHFFFAOYSA-N,,0.160000000126762,-0.795880017,1,1
1332,56-54-2| 130-95-0,DTXSID4023549| DTXSID0044280,Quinidine,COc1ccc2[n]ccc([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)c2c1,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19+,20-/m0/s1",LOUPRKONTZGTKE-LHHVKLHASA-N,COC1C=CC2N=CC=C(C(O)C3CC4CCN3CC4C=C)C=2C=1,LOUPRKONTZGTKE-UHFFFAOYSA-N,,0.1624999985,-0.789146638693979,1,1
1333,23103-98-2,DTXSID1032569,Pirimicarb,Cc1[n]c([n]c(OC(=O)N(C)C)c1C)N(C)C,InChI=1S/C11H18N4O2/c1-7-8(2)12-10(14(3)4)13-9(7)17-11(16)15(5)6/h1-6H3,YFGYUFNIOHWBOB-UHFFFAOYSA-N,CC1=NC(=NC(OC(=O)N(C)C)=C1C)N(C)C,YFGYUFNIOHWBOB-UHFFFAOYSA-N,,0.1625561665,-0.788996551076337,1,1
1334,126-00-1,DTXSID0022436,"Diphenolic acid|4,4-bis(4-hydroxyphenyl)valeric acid",CC(CCC(O)=O)(c1ccc(O)cc1)c1ccc(O)cc1,"InChI=1S/C17H18O4/c1-17(11-10-16(20)21,12-2-6-14(18)7-3-12)13-4-8-15(19)9-5-13/h2-9,18-19H,10-11H2,1H3,(H,20,21)",VKOUCJUTMGHNOR-UHFFFAOYSA-N,CC(CCC(O)=O)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,VKOUCJUTMGHNOR-UHFFFAOYSA-N,,0.163,-0.787812395596042,1,1
1335,1044733-37-0,?,,C1C(CN1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,"InChI=1S/C15H14ClN5/c16-10-4-5-15-18-8-13(21(15)9-10)12-2-1-3-14(20-12)19-11-6-17-7-11/h1-5,8-9,11,17H,6-7H2,(H,19,20)",RDTAHMIMQLRAMR-UHFFFAOYSA-N,ClC1=CN2C(=CN=C2C=C1)C1C=CC=C(NC2CNC2)N=1,RDTAHMIMQLRAMR-UHFFFAOYSA-N,,0.163199999842982,-0.787279846,1,1
1336,CHEMBL1962896,?,,C[N+](CCCC1=CC=C(C=C1)OC)(CCCC2=CC=C(C=C2)OC)CCNC(=O)C3=C(N=C(C(=N3)Cl)N)N,"InChI=1S/C28H37ClN6O3/c1-35(17-4-6-20-8-12-22(37-2)13-9-20,18-5-7-21-10-14-23(38-3)15-11-21)19-16-32-28(36)24-26(30)34-27(31)25(29)33-24/h8-15H,4-7,16-19H2,1-3H3,(H4-,30,31,32,34,36)/p+1",YHZPNIXPVVDIGB-UHFFFAOYSA-O,C[N+](CCNC(=O)C1N=C(Cl)C(N)=NC=1N)(CCCC1C=CC(=CC=1)OC)CCCC1C=CC(=CC=1)OC,YHZPNIXPVVDIGB-UHFFFAOYSA-O,,0.163199999842982,-0.787279846,1,1
1337,4344-55-2,DTXSID4048199,4-butyloxyaniline,CCCCOc1ccc(N)cc1,"InChI=1S/C10H15NO/c1-2-3-8-12-10-6-4-9(11)5-7-10/h4-7H,2-3,8,11H2,1H3",UBRIHZOFEJHMIT-UHFFFAOYSA-N,CCCCOC1C=CC(N)=CC=1,UBRIHZOFEJHMIT-UHFFFAOYSA-N,,0.165,-0.782516055786094,1,1
1338,CHEMBL1916546,?,,COC1=NC=C2C=CC(=O)N(C2=C1)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,"InChI=1S/C24H29N5O4/c1-31-23-13-20-17(14-27-23)2-3-24(30)29(20)9-8-28-6-4-18(5-7-28)25-15-19-12-21-22(16-26-19)33-11-10-32-21/h2-3,12-14,16,18,25H,4-11,15H2,1H3",HPIXUGIAVZJDSY-UHFFFAOYSA-N,COC1C=C2C(=CN=1)C=CC(=O)N2CCN1CCC(CC1)NCC1=CC2OCCOC=2C=N1,HPIXUGIAVZJDSY-UHFFFAOYSA-N,,0.166299999915942,-0.779107751,1,1
1339,CHEMBL2165060,?,,CO[C@H]1CN(CC[C@@H]1NCC2=CC3=C(C=N2)OCCO3)CCN4C5=C(C=CC(=C5)OC)N=CC4=O,"InChI=1S/C25H31N5O5/c1-32-18-3-4-19-21(12-18)30(25(31)15-28-19)8-7-29-6-5-20(24(16-29)33-2)27-13-17-11-22-23(14-26-17)35-10-9-34-22/h3-4,11-12,14-15,20,24,27H,5-10,13,16H2,1-2H3/t20-,24-/m0/s1",LRGCXHCITUNWDC-RDPSFJRHSA-N,COC1CN(CCN2C(=O)C=NC3C=CC(=CC2=3)OC)CCC1NCC1=CC2OCCOC=2C=N1,LRGCXHCITUNWDC-UHFFFAOYSA-N,,0.166299999915942,-0.779107751,1,1
1340,63612-50-0,DTXSID3034165,"Nilutamide|5,5-dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin",CC1(C)NC(=O)N(C1=O)c1cc(c(cc1)[N+]([O-])=O)C(F)(F)F,"InChI=1S/C12H10F3N3O4/c1-11(2)9(19)17(10(20)16-11)6-3-4-8(18(21)22)7(5-6)12(13,14)15/h3-5H,1-2H3,(H,16,20)",XWXYUMMDTVBTOU-UHFFFAOYSA-N,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,XWXYUMMDTVBTOU-UHFFFAOYSA-N,,0.167,-0.777283528852417,1,1
1341,100-41-4,DTXSID3020596,Ethylbenzene,CCc1ccccc1,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCC1C=CC=CC=1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,,0.1676,-0.775725985705742,1,1
1342,87820-88-0,DTXSID1034973,Tralkoxydim,Cc1cc(C)c(C2CC(O)=C(C(=O)C2)C(CC)=NOCC)c(C)c1,"InChI=1S/C20H27NO3/c1-6-16(21-24-7-2)20-17(22)10-15(11-18(20)23)19-13(4)8-12(3)9-14(19)5/h8-9,15,22H,6-7,10-11H2,1-5H3",DQFPEYARZIQXRM-UHFFFAOYSA-N,CCON=C(CC)C1C(=O)CC(CC1=O)C1C(C)=CC(C)=CC=1C,ZHDPLQKJJVUBDP-UHFFFAOYSA-N,,0.169,-0.772113295386326,1,1
1343,847829-38-3,DTXSID00233811,Rezatomidine,CC1=C(C(=CC=C1)[C@H](C)C2=CNC(=S)N2)C,"InChI=1S/C13H16N2S/c1-8-5-4-6-11(9(8)2)10(3)12-7-14-13(16)15-12/h4-7,10H,1-3H3,(H2,14,15,16)/t10-/m0/s1",WQXVKEDUCPMRRI-JTQLQIEISA-N,CC1C=CC=C(C(C)C2CNC(=S)N=2)C=1C,QAWZGBVKKOMHFV-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1344,1039825-68-7,?,,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)OCC5=CC=CC=C5)C=N2,"InChI=1S/C25H26N4O2/c30-25-17-23(31-19-20-6-2-1-3-7-20)10-13-28(25)22-8-9-24-21(16-22)18-26-29(24)15-14-27-11-4-5-12-27/h1-3,6-10,13,16-18H,4-5,11-12,14-15,19H2",QBYYFLZCKXHEJS-UHFFFAOYSA-N,O=C1C=C(C=CN1C1=CC2C=NN(CCN3CCCC3)C=2C=C1)OCC1C=CC=CC=1,QBYYFLZCKXHEJS-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1345,223537-30-2,?,,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C,"InChI=1S/C31H39FN4O7/c1-5-42-27(38)11-10-24(16-21-12-13-33-29(21)39)34-30(40)22(15-20-6-8-23(32)9-7-20)17-26(37)28(18(2)3)35-31(41)25-14-19(4)43-36-25/h6-11,14,18,21-22,24,28H,5,12-13,15-17H2,1-4H3,(H,33,39)(H,34,40)(H,35,41)/b11-10+/t21-,22+,24+,28-/m0/s1",CAYJBRBGZBCZKO-BHGBQCOSSA-N,CC1=CC(=NO1)C(=O)NC(C(C)C)C(=O)CC(CC1C=CC(F)=CC=1)C(=O)NC(CC1CCNC1=O)C=CC(=O)OCC,CAYJBRBGZBCZKO-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1346,CHEMBL1289717,?,,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)C5=CC=CC=C5)C=N2,"InChI=1S/C24H24N4O/c29-24-17-20(19-6-2-1-3-7-19)10-13-27(24)22-8-9-23-21(16-22)18-25-28(23)15-14-26-11-4-5-12-26/h1-3,6-10,13,16-18H,4-5,11-12,14-15H2",JQBMDYHAADFKSN-UHFFFAOYSA-N,O=C1C=C(C=CN1C1=CC2C=NN(CCN3CCCC3)C=2C=C1)C1C=CC=CC=1,JQBMDYHAADFKSN-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1347,CHEMBL171951,?,,B1(C2=C(C=C(C=C2)Cl)C=NN1S(=O)(=O)CCC)O,"InChI=1S/C10H12BClN2O3S/c1-2-5-18(16,17)14-11(15)10-4-3-9(12)6-8(10)7-13-14/h3-4,6-7,15H,2,5H2,1H3",NTOLEUDARGTNNY-UHFFFAOYSA-N,CCCS(=O)(=O)N1N=CC2C=C(Cl)C=CC=2B1O,NTOLEUDARGTNNY-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1348,CHEMBL1824043,?,,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)F,"InChI=1S/C23H26FN5O4/c24-15-1-3-19-18(11-15)29(22(31)14-33-19)10-9-28-7-5-16(6-8-28)25-12-17-2-4-20-23(26-17)27-21(30)13-32-20/h1-4,11,16,25H,5-10,12-14H2,(H,26,27,30)",YENDMGDQIBLVIY-UHFFFAOYSA-N,O=C1COC2C=CC(F)=CC=2N1CCN1CCC(CC1)NCC1C=CC2OCC(=O)NC=2N=1,YENDMGDQIBLVIY-UHFFFAOYSA-N,,0.16960000003097,-0.770574152,1,1
1349,55268-74-1,DTXSID9021182,Praziquantel,O=C(C1CCCCC1)N1CC2c3ccccc3CCN2C(=O)C1,"InChI=1S/C19H24N2O2/c22-18-13-20(19(23)15-7-2-1-3-8-15)12-17-16-9-5-4-6-14(16)10-11-21(17)18/h4-6,9,15,17H,1-3,7-8,10-13H2",FSVJFNAIGNNGKK-UHFFFAOYSA-N,O=C(C1CCCCC1)N1CC2C3C=CC=CC=3CCN2C(=O)C1,FSVJFNAIGNNGKK-UHFFFAOYSA-N,,0.17,-0.769551078621726,1,1
1350,616-91-1| 7218-04-04,DTXSID5020021| DTXSID8048105,N-Acetyl-L-cysteine,CC(=O)N[C@@H](CS)C(O)=O,"InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)/t4-/m0/s1",PWKSKIMOESPYIA-BYPYZUCNSA-N,CC(=O)NC(CS)C(O)=O,PWKSKIMOESPYIA-UHFFFAOYSA-N,,0.17,-0.769551078621726,1,1
1351,3440-28-6,DTXSID0045626,Betamipron,OC(=O)CCNC(=O)c1ccccc1,"InChI=1S/C10H11NO3/c12-9(13)6-7-11-10(14)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,11,14)(H,12,13)",CWXYHOHYCJXYFQ-UHFFFAOYSA-N,OC(=O)CCNC(=O)C1C=CC=CC=1,CWXYHOHYCJXYFQ-UHFFFAOYSA-N,,0.17,-0.769551078621726,1,1
1352,81777-89-1,DTXSID1032355,Clomazone,CC1(C)CON(Cc2ccccc2Cl)C1=O,"InChI=1S/C12H14ClNO2/c1-12(2)8-16-14(11(12)15)7-9-5-3-4-6-10(9)13/h3-6H,7-8H2,1-2H3",KIEDNEWSYUYDSN-UHFFFAOYSA-N,CC1(C)CON(CC2C=CC=CC=2Cl)C1=O,KIEDNEWSYUYDSN-UHFFFAOYSA-N,,0.1725598315,-0.763060291982099,1,1
1353,61413-54-5,DTXSID3044124,4-(3-Cyclopentyloxy-4-methoxyphenyl)-2-pyrrolidone,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,"InChI=1S/C16H21NO3/c1-19-14-7-6-11(12-9-16(18)17-10-12)8-15(14)20-13-4-2-3-5-13/h6-8,12-13H,2-5,9-10H2,1H3,(H,17,18)",HJORMJIFDVBMOB-UHFFFAOYSA-N,COC1C=CC(=CC=1OC1CCCC1)C1CC(=O)NC1,HJORMJIFDVBMOB-UHFFFAOYSA-N,,0.172799999943152,-0.762456262,1,1
1354,CHEMBL1087898,?,,CC1=CN=C(S1)NC2=CN=CC(=N2)N[C@@H](C)C3=NC=C(C=N3)F,"InChI=1S/C14H14FN7S/c1-8-3-19-14(23-8)22-12-7-16-6-11(21-12)20-9(2)13-17-4-10(15)5-18-13/h3-7,9H,1-2H3,(H2,19,20,21,22)/t9-/m0/s1",LPLPZSMLCGODQL-VIFPVBQESA-N,CC1=CN=C(NC2=CN=CC(NC(C)C3N=CC(F)=CN=3)=N2)S1,LPLPZSMLCGODQL-UHFFFAOYSA-N,,0.172799999943152,-0.762456262,1,1
1355,CHEMBL1916532,?,,COC1=NC2=C(C(=CN=C2C=C1)F)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,"InChI=1S/C24H28FN5O3/c1-31-23-3-2-20-24(29-23)18(19(25)14-28-20)6-9-30-7-4-16(5-8-30)26-13-17-12-21-22(15-27-17)33-11-10-32-21/h2-3,12,14-16,26H,4-11,13H2,1H3",PLGWYGPUULYMBF-UHFFFAOYSA-N,COC1C=CC2=NC=C(F)C(CCN3CCC(CC3)NCC3=CC4OCCOC=4C=N3)=C2N=1,PLGWYGPUULYMBF-UHFFFAOYSA-N,,0.172799999943152,-0.762456262,1,1
1356,CHEMBL578201,?,,CC1=CC(=NN1)NC2=C(N=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)C,"InChI=1S/C17H17FN8/c1-9-6-15(26-25-9)23-16-11(3)21-14(7-19)17(24-16)22-10(2)13-5-4-12(18)8-20-13/h4-6,8,10H,1-3H3,(H3,22,23,24,25,26)/t10-/m0/s1",FLYNZEXUURBXAW-JTQLQIEISA-N,CC1=CC(NC2N=C(NC(C)C3C=CC(F)=CN=3)C(C#N)=NC=2C)=NN1,FLYNZEXUURBXAW-UHFFFAOYSA-N,,0.172799999943152,-0.762456262,1,1
1357,5234-68-4,DTXSID0023951,Carboxin,CC1OCCSC=1C(=O)Nc1ccccc1,"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",GYSSRZJIHXQEHQ-UHFFFAOYSA-N,CC1OCCSC=1C(=O)NC1C=CC=CC=1,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,,0.1758395,-0.754883559836131,1,1
1358,1001600-54-9,?,,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)OC)NC,"InChI=1S/C33H44N4O5/c1-22(34-2)30(38)35-28(25-18-11-6-12-19-25)32(40)37-21-13-20-26(37)31(39)36-29(33(41)42-3)27(23-14-7-4-8-15-23)24-16-9-5-10-17-24/h4-5,7-10,14-17,22,25-29,34H,6,11-13,18-21H2,1-3H3,(H,35,38)(H,36,39)/t22-,26-,28-,29-/m0/s1",UUPZYAHONNHULX-CJBSCAABSA-N,CC(NC)C(=O)NC(C1CCCCC1)C(=O)N1CCCC1C(=O)NC(C(C1C=CC=CC=1)C1C=CC=CC=1)C(=O)OC,UUPZYAHONNHULX-UHFFFAOYSA-N,,0.176100000013269,-0.754240644,1,1
1359,CHEMBL1916534,?,,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,"InChI=1S/C24H30N4O5/c1-30-19-2-3-21-20(13-19)28(24(29)16-33-21)9-8-27-6-4-17(5-7-27)25-14-18-12-22-23(15-26-18)32-11-10-31-22/h2-3,12-13,15,17,25H,4-11,14,16H2,1H3",SQZVBNXYWIJRNF-UHFFFAOYSA-N,COC1=CC2=C(C=C1)OCC(=O)N2CCN1CCC(CC1)NCC1=CC2OCCOC=2C=N1,SQZVBNXYWIJRNF-UHFFFAOYSA-N,,0.176100000013269,-0.754240644,1,1
1360,CHEMBL1945033,?,,C1=CC=NC(=C1)CCNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,"InChI=1S/C25H28N4O3S/c30-21-8-7-20(24-23(21)29-25(32)33-24)22(31)16-27-12-9-17-4-3-5-18(14-17)15-26-13-10-19-6-1-2-11-28-19/h1-8,11,14,22,26-27,30-31H,9-10,12-13,15-16H2,(H,29,32)/t22-/m0/s1",WWEHZPFFGZLBOV-QFIPXVFZSA-N,OC1C=CC(C(O)CNCCC2C=CC=C(CNCCC3=CC=CC=N3)C=2)=C2SC(=O)NC=12,WWEHZPFFGZLBOV-UHFFFAOYSA-N,,0.176100000013269,-0.754240644,1,1
1361,CHEMBL515062,?,,C[C@@H](C1=NC=C(C=C1)F)NC2=NC(=C(C(=N2)OC(CO)CO)Cl)NC3=CC(=NN3)OC(C)C,"InChI=1S/C20H25ClFN7O4/c1-10(2)32-16-6-15(28-29-16)25-18-17(21)19(33-13(8-30)9-31)27-20(26-18)24-11(3)14-5-4-12(22)7-23-14/h4-7,10-11,13,30-31H,8-9H2,1-3H3,(H3,24,25,26,27,28,29)/t11-/m0/s1",CZCROGVITASFKE-NSHDSACASA-N,CC(C)OC1C=C(NC2N=C(NC(C)C3C=CC(F)=CN=3)N=C(OC(CO)CO)C=2Cl)NN=1,CZCROGVITASFKE-UHFFFAOYSA-N,,0.176100000013269,-0.754240644,1,1
1362,192461-58-8,DTXSID30333095,"1-hydroxy-2-phenyl-4H-2,4,1-benzodiazaborinin-3-one",B1(C2=CC=CC=C2NC(=O)N1C3=CC=CC=C3)O,"InChI=1S/C13H11BN2O2/c17-13-15-12-9-5-4-8-11(12)14(18)16(13)10-6-2-1-3-7-10/h1-9,18H,(H,15,17)",NWEVGXOPORMXMR-UHFFFAOYSA-N,OB1C2=CC=CC=C2NC(=O)N1C1C=CC=CC=1,NWEVGXOPORMXMR-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1363,902146-11-6| CHEMBL208825| CHEMBL211177,?,,CC(CC(=O)OC(C)(C)C)NC(=O)C1=NOC(C1)C(C(F)(F)F)(C(F)(F)F)O,"InChI=1S/C15H20F6N2O5/c1-7(5-10(24)27-12(2,3)4)22-11(25)8-6-9(28-23-8)13(26,14(16,17)18)15(19,20)21/h7,9,26H,5-6H2,1-4H3,(H,22,25)",SBPVPWWNQIKSKL-UHFFFAOYSA-N,CC(C)(C)OC(=O)CC(C)NC(=O)C1CC(ON=1)C(O)(C(F)(F)F)C(F)(F)F,SBPVPWWNQIKSKL-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1364,CHEMBL1288306,?,,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)Br)C(=O)N,"InChI=1S/C13H15BrN4OS/c14-10-4-8-11(20-10)9(12(15)19)6-17-13(8)18-7-2-1-3-16-5-7/h4,6-7,16H,1-3,5H2,(H2,15,19)(H,17,18)/t7-/m0/s1",QBQVOHINGWVRAQ-ZETCQYMHSA-N,NC(=O)C1=CN=C(NC2CNCCC2)C2C=C(Br)SC=21,QBQVOHINGWVRAQ-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1365,CHEMBL1399574,?,,CCOC1=CC=C(C=C1)NC(=O)CCC2=C(N3C(=NC(=N3)C)N=C2C)C,"InChI=1S/C19H23N5O2/c1-5-26-16-8-6-15(7-9-16)22-18(25)11-10-17-12(2)20-19-21-14(4)23-24(19)13(17)3/h6-9H,5,10-11H2,1-4H3,(H,22,25)",ZFFFVIWGCISVOP-UHFFFAOYSA-N,CCOC1C=CC(=CC=1)NC(=O)CCC1C(C)=NC2=NC(C)=NN2C=1C,ZFFFVIWGCISVOP-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1366,CHEMBL1951164,?,,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C)C2=CC=CC=C2,"InChI=1S/C17H20N2O5S/c1-12(20)18-14-10-17(16(24-4)11-15(14)23-3)25(21,22)19(2)13-8-6-5-7-9-13/h5-11H,1-4H3,(H,18,20)",VLBXOYVWEBHPSO-UHFFFAOYSA-N,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C)C1C=CC=CC=1,VLBXOYVWEBHPSO-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1367,CHEMBL2158822,?,,C1CN(CCC1CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4C(=O)O,"InChI=1S/C24H28Cl2N2O3/c25-21-6-5-19(15-22(21)26)31-18-9-11-27(12-10-18)16-17-7-13-28(14-8-17)23-4-2-1-3-20(23)24(29)30/h1-6,15,17-18H,7-14,16H2,(H,29,30)",UMSPPMMERAOIRT-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1N1CCC(CN2CCC(CC2)OC2=CC(Cl)=C(Cl)C=C2)CC1,UMSPPMMERAOIRT-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1368,CHEMBL2164748| CHEMBL2164744| CHEMBL2164745,?,,COC1=CC2=C(C=C1)N=CC(=O)N2CCN3CC[C@H]([C@@H](C3)O)NCC4=CC5=C(C=N4)OCCO5,"InChI=1S/C24H29N5O5/c1-32-17-2-3-18-20(11-17)29(24(31)14-27-18)7-6-28-5-4-19(21(30)15-28)26-12-16-10-22-23(13-25-16)34-9-8-33-22/h2-3,10-11,13-14,19,21,26,30H,4-9,12,15H2,1H3/t19-,21-/m1/s1",CWTNGAPXMSGUOV-TZIWHRDSSA-N,COC1C=CC2N=CC(=O)N(CCN3CC(O)C(CC3)NCC3=CC4OCCOC=4C=N3)C=2C=1,CWTNGAPXMSGUOV-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1369,CHEMBL2337981,?,,CC(C)(C)NC(=O)NCCN1CCC(CC1)(CNC(=O)C2=CC(=CC(=C2)Cl)Cl)CO,"InChI=1S/C21H32Cl2N4O3/c1-20(2,3)26-19(30)24-6-9-27-7-4-21(14-28,5-8-27)13-25-18(29)15-10-16(22)12-17(23)11-15/h10-12,28H,4-9,13-14H2,1-3H3,(H,25,29)(H2,24,26,30)",RAZOFRCGTLUGNK-UHFFFAOYSA-N,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)C2C=C(Cl)C=C(Cl)C=2)CC1,RAZOFRCGTLUGNK-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1370,CHEMBL447983,?,,C[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)N,"InChI=1S/C15H17N/c1-15(16,14-10-6-3-7-11-14)12-13-8-4-2-5-9-13/h2-11H,12,16H2,1H3/t15-/m0/s1",JINQHBRSXWQJAZ-HNNXBMFYSA-N,CC(N)(CC1C=CC=CC=1)C1C=CC=CC=1,JINQHBRSXWQJAZ-UHFFFAOYSA-N,,0.179500000035405,-0.745935547,1,1
1371,196597-26-9,DTXSID6045951,Ramelteon,CCC(=O)NCCC1CCc2ccc3OCCc3c21,"InChI=1S/C16H21NO2/c1-2-15(18)17-9-7-12-4-3-11-5-6-14-13(16(11)12)8-10-19-14/h5-6,12H,2-4,7-10H2,1H3,(H,17,18)",YLXDSYKOBKBWJQ-UHFFFAOYSA-N,CCC(=O)NCCC1CCC2=CC=C3OCCC3=C21,YLXDSYKOBKBWJQ-UHFFFAOYSA-N,,0.18,-0.744727494896694,1,1
1372,144-80-9,DTXSID8026060,Sulfacetamide,CC(=O)NS(=O)(=O)c1ccc(N)cc1,"InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)",SKIVFJLNDNKQPD-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)C1C=CC(N)=CC=1,SKIVFJLNDNKQPD-UHFFFAOYSA-N,,0.180000005,-0.744727482832959,1,1
1373,100-42-5,DTXSID2021284,Styrene,C=Cc1ccccc1,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",PPBRXRYQALVLMV-UHFFFAOYSA-N,C=CC1C=CC=CC=1,PPBRXRYQALVLMV-UHFFFAOYSA-N,,0.18008,-0.744534518007536,1,1
